rebrickable_fig_num,bricklink_minifig_id,match_score,trusted
fig-000007,sh0883,85.5,yes
fig-000004,47394pb348,85.5,yes
fig-000010,sh0884,85.5,yes
fig-013719,sh0885,90.0,yes
fig-000003,sh0886,85.5,yes
fig-002015,sh0887,90.0,yes
fig-000003,twn469,85.5,yes
fig-000003,twn470,85.5,yes
fig-000004,47205pb103,85.5,yes
fig-000004,47205pb104,85.5,yes
fig-000004,47394pb349,85.5,yes
fig-000003,47394pb350,85.5,yes
fig-000007,cty1656,85.5,yes
fig-000004,cty1657,85.5,yes
fig-000004,cty1658,85.5,yes
fig-000004,cty1659,85.5,yes
fig-000004,47394pb351,85.5,yes
fig-000004,cty1660,85.5,yes
fig-000004,cty1661,85.5,yes
fig-000003,frnd646,85.5,yes
fig-000005,frnd647,85.5,yes
fig-000003,jw109,85.5,yes
fig-016177,jw110,90.0,yes
fig-016176,jw111,90.0,yes
fig-002935,jw112,90.0,yes
fig-006009,jw113,90.0,yes
fig-006008,jw114,90.0,yes
fig-000004,pi188,85.5,yes
fig-000003,pi189,85.5,yes
fig-000003,pi190,85.5,yes
fig-000003,pi191,85.5,yes
fig-000004,pi192,85.5,yes
fig-000004,pi193,85.5,yes
fig-000004,pi194,85.5,yes
fig-000005,pi195,85.5,yes
fig-000004,pi196,85.5,yes
fig-001655,dis132,100.0,yes
fig-002798,dis133,90.0,yes
fig-014096,dis134,93.0,yes
fig-014097,dis135,100.0,yes
fig-014101,dis136,100.0,yes
fig-014100,dis137,93.3,yes
fig-014099,dis138,90.0,yes
fig-014293,sw1300,90.0,yes
fig-000010,sw1302,85.5,yes
fig-014290,sw1299,100.0,yes
fig-014292,sw1301,90.0,yes
fig-000010,sw1290,85.5,yes
fig-014316,sw1293,100.0,yes
fig-014315,sw1292,100.0,yes
fig-005508,sw1289,90.0,yes
fig-014314,sw1291,100.0,yes
fig-000004,sh0911,85.5,yes
fig-011742,sh0912,90.0,yes
fig-014390,sh0913,90.0,yes
fig-000038,dp182,85.5,yes
fig-000056,dp183,85.5,yes
fig-000004,dp184,85.5,yes
fig-000007,frnd648,85.5,yes
fig-000007,frnd649,85.5,yes
fig-000007,frnd650,85.5,yes
fig-000007,frnd651,85.5,yes
fig-000003,frnd652,85.5,yes
fig-000005,frnd653,85.5,yes
fig-000007,frnd654,85.5,yes
fig-000004,frnd655,85.5,yes
fig-013880,jw115,100.0,yes
fig-016177,jw116,90.0,yes
fig-000003,cty1662,85.5,yes
fig-000004,cty1663,85.5,yes
fig-000003,cty1664,85.5,yes
fig-014109,idea158,100.0,yes
fig-014108,idea159,100.0,yes
fig-014110,idea160,100.0,yes
fig-014107,idea161,100.0,yes
fig-014111,idea162,100.0,yes
fig-014106,idea163,100.0,yes
fig-000004,cty1665,85.5,yes
fig-000019,dp185,85.5,yes
fig-000003,sw1273,85.5,yes
fig-000007,frnd656,85.5,yes
fig-000004,frnd657,85.5,yes
fig-000005,sw1275,85.5,yes
fig-000053,sw1306,85.5,yes
fig-000072,sw1303,85.5,yes
fig-000005,sw1304,85.5,yes
fig-000007,sw1305,85.5,yes
fig-000003,frnd658,85.5,yes
fig-000005,frnd659,85.5,yes
fig-000007,drm001,85.5,yes
fig-014163,drm002,90.0,yes
fig-000010,drm003,85.5,yes
fig-014140,drm004,100.0,yes
fig-000004,sw1285,85.5,yes
fig-000007,frnd660,85.5,yes
fig-000007,son001,85.5,yes
fig-000072,son002,85.5,yes
fig-000094,son003,85.5,yes
fig-000007,son004,85.5,yes
fig-014253,mar0161,100.0,yes
fig-012213,mar0162,90.0,yes
fig-014217,sh0892,100.0,yes
fig-014218,sh0889,100.0,yes
fig-014205,sw1280,96.8,yes
fig-000004,drm005,85.5,yes
fig-014144,drm006,100.0,yes
fig-014151,drm007,100.0,yes
fig-014168,drm008,90.0,yes
fig-014160,drm009,90.0,yes
fig-004896,drm010,100.0,yes
fig-007052,drm011,100.0,yes
fig-014149,drm012,100.0,yes
fig-014181,min150,90.0,yes
fig-014251,mar0163,90.0,yes
fig-014139,drm013,100.0,yes
fig-014165,drm014,90.0,yes
fig-000048,drm015,85.5,yes
fig-014530,drm016,90.0,yes
fig-000003,gdh001,85.5,yes
fig-000007,gdh002,85.5,yes
fig-002306,gdh003,72.0,no
fig-014171,gdh004,100.0,yes
fig-014141,drm017,95.2,yes
fig-014142,drm018,95.0,yes
fig-014143,drm019,95.0,yes
fig-014158,drm020,90.0,yes
fig-000007,drm021,85.5,yes
fig-014152,drm022,90.0,yes
fig-014153,drm023,100.0,yes
fig-014155,drm024,100.0,yes
fig-014154,drm025,100.0,yes
fig-014156,drm026,100.0,yes
fig-000010,drm027,85.5,yes
fig-014150,drm028,100.0,yes
fig-014160,drm029,100.0,yes
fig-000007,drm030,85.5,yes
fig-014249,mar0164,100.0,yes
fig-014247,mar0165,100.0,yes
fig-014248,mar0166,100.0,yes
fig-009878,mar0167,88.9,yes
fig-016508,min151,90.0,yes
fig-014729,min152,90.0,yes
fig-000004,sw1314,85.5,yes
fig-011101,sh0888,90.0,yes
fig-000007,sh0890,85.5,yes
fig-000004,sh0891,85.5,yes
fig-000005,sh0893,85.5,yes
fig-000004,sh0894,85.5,yes
fig-000005,sw1288,85.5,yes
fig-000004,twn473,85.5,yes
fig-000003,twn471,85.5,yes
fig-000004,twn472,85.5,yes
fig-014179,son005,90.0,yes
fig-000004,twn474,85.5,yes
fig-000005,twn475,85.5,yes
fig-000001,twn476,85.5,yes
fig-014265,son006,90.0,yes
fig-000004,twn477,85.5,yes
fig-000003,twn478,85.5,yes
fig-000007,twn479,85.5,yes
fig-000003,twn480,85.5,yes
fig-000004,twn481,85.5,yes
fig-000003,tech022b,85.5,yes
fig-000003,tech022a,85.5,yes
fig-000003,tech041,85.5,yes
fig-014165,drm031,90.0,yes
fig-003925,drm032,90.0,yes
fig-000061,shg025,85.5,yes
fig-014234,cty1666,88.8,yes
fig-000004,cty1667,85.5,yes
fig-011532,shg026,80.0,no
fig-000061,sh0895,85.5,yes
fig-000004,sh0896,85.5,yes
fig-015928,sh0897,90.0,yes
fig-002567,sh0898,90.0,yes
fig-000004,cty1668,85.5,yes
fig-000004,cty1669,85.5,yes
fig-014262,son008,100.0,yes
fig-014263,son007,100.0,yes
fig-000004,twn482,85.5,yes
fig-000003,sh0899,85.5,yes
fig-001050,sh0900,90.0,yes
fig-014170,gdh005,90.0,yes
fig-000007,gdh006,85.5,yes
fig-000603,gdh007,90.0,yes
fig-000007,idea164,85.5,yes
fig-014265,idea165,90.0,yes
fig-014260,son009,100.0,yes
fig-014261,son010,100.0,yes
fig-000003,chef028,85.5,yes
fig-000059,hp456,85.5,yes
fig-000004,hp444,85.5,yes
fig-001050,sh0901,90.0,yes
fig-016076,hp449,90.0,yes
fig-016076,hp443,90.0,yes
fig-000007,hp446,85.5,yes
fig-010577,hp445,90.0,yes
fig-014338,hp455,90.0,yes
fig-007635,hp451,95.0,yes
fig-000010,hp448,85.5,yes
fig-001319,hp452,90.0,yes
fig-014339,hp453,93.6,yes
fig-004556,hp450,90.0,yes
fig-004556,hp454,90.0,yes
fig-000007,hp457,85.5,yes
fig-007233,hp458,87.8,yes
fig-000004,hp459,85.5,yes
fig-000004,hp460,85.5,yes
fig-000004,hp461,85.5,yes
fig-014301,hp462,100.0,yes
fig-011381,hp463,90.0,yes
fig-014271,hp464,95.0,yes
fig-014329,dis140,100.0,yes
fig-000010,dis141,85.5,yes
fig-000010,dis142,85.5,yes
fig-000075,colmar15,85.5,yes
fig-014358,colmar16,86.4,yes
fig-000075,colmar17,85.5,yes
fig-000075,colmar18,85.5,yes
fig-000075,colmar19,85.5,yes
fig-000075,colmar20,85.5,yes
fig-000075,colmar21,85.5,yes
fig-000075,colmar22,85.5,yes
fig-000075,colmar24,85.5,yes
fig-000003,sh0902,85.5,yes
fig-000004,sh0903,85.5,yes
fig-000007,sw1317,85.5,yes
fig-000007,sw1318,85.5,yes
fig-000075,colmar14,85.5,yes
fig-001288,min153,90.0,yes
fig-014355,colmar13,90.0,yes
fig-000001,tls123,85.5,yes
fig-000075,colmar23,85.5,yes
fig-014369,idea166s,90.0,yes
fig-014286,sh0905,90.6,yes
fig-014287,sh0907,90.9,yes
fig-000005,idea164s,85.5,yes
fig-000007,sh0904,85.5,yes
fig-011407,sh0908,90.0,yes
fig-005331,sh0909,90.0,yes
fig-008939,hp447,85.5,yes
fig-000004,47394pb115a,85.5,yes
fig-014252,mar0168,100.0,yes
fig-000003,cty1682,85.5,yes
fig-014276,cty1683,86.8,yes
fig-000003,cty1684,85.5,yes
fig-014278,cty1685,89.8,yes
fig-000004,cty1686,85.5,yes
fig-000010,hol325,85.5,yes
fig-001846,jw117,90.0,yes
fig-000007,twn483,85.5,yes
fig-000005,47205pb105,85.5,yes
fig-000004,47205pb106,85.5,yes
fig-004005,sw1315,90.0,yes
fig-001291,sw1316,100.0,yes
fig-000007,frnd664,85.5,yes
fig-000007,frnd665,85.5,yes
fig-000007,frnd666,85.5,yes
fig-000004,cty1670,85.5,yes
fig-000004,cty1671,85.5,yes
fig-000004,cty1672,85.5,yes
fig-000007,frnd661,85.5,yes
fig-000003,frnd662,85.5,yes
fig-000007,frnd663,85.5,yes
fig-006029,mar0169,90.0,yes
fig-014369,son011,90.0,yes
fig-000888,gen175,90.0,yes
fig-000007,sh0906,85.5,yes
fig-000004,frnd667,85.5,yes
fig-000007,frnd668,85.5,yes
fig-000003,47205pb107,85.5,yes
fig-014250,mar0170,100.0,yes
fig-000004,47205pb109,85.5,yes
fig-000003,47394pb352,85.5,yes
fig-014258,mar0171,90.0,yes
fig-006527,mar0172,90.0,yes
fig-000003,sw1313,85.5,yes
fig-014406,mar0173,100.0,yes
fig-014407,mar0174,100.0,yes
fig-015921,sh0910,85.8,yes
fig-000004,cty1673,85.5,yes
fig-000004,cty1674,85.5,yes
fig-000004,cty1675,85.5,yes
fig-000004,cty1677,85.5,yes
fig-000004,cty1678,85.5,yes
fig-000004,cty1679,85.5,yes
fig-000004,cty1680,85.5,yes
fig-000003,cty1681,85.5,yes
fig-000003,47205pb110,85.5,yes
fig-014246,mar0175,100.0,yes
fig-014371,mar0176,100.0,yes
fig-014139,drm033,90.0,yes
fig-000007,cty1687,85.5,yes
fig-000004,cty1688,85.5,yes
fig-000004,hol326,85.5,yes
fig-000004,hol327,85.5,yes
fig-014385,hol328,85.6,yes
fig-000004,hol329,85.5,yes
fig-000004,hol330,85.5,yes
fig-000660,jw118,85.5,yes
fig-014182,min155,100.0,yes
fig-014183,min156,100.0,yes
fig-014378,dis143,100.0,yes
fig-014381,dis144,100.0,yes
fig-014382,dis145,100.0,yes
fig-000007,gen180,85.5,yes
fig-002941,gen181,60.0,no
fig-000021,gen182,85.5,yes
fig-000037,dis146,90.0,yes
fig-000004,pi197,85.5,yes
fig-000004,4555pb269,85.5,yes
fig-000003,dis147,85.5,yes
fig-015238,sw1347,100.0,yes
fig-014379,dis148,100.0,yes
fig-014380,dis149,100.0,yes
fig-000007,shg027,85.5,yes
fig-000061,shg028,85.5,yes
fig-000061,shg029,85.5,yes
fig-000010,shg030,85.5,yes
fig-000061,shg031,85.5,yes
fig-014417,hp465,87.9,yes
fig-000004,idea167,85.5,yes
fig-000005,idea168,85.5,yes
fig-000005,idea169,85.5,yes
fig-000004,idea170,85.5,yes
fig-000053,sh0914,85.5,yes
fig-014424,njo0848,95.0,yes
fig-000010,cty1689,85.5,yes
fig-000421,gen177,85.5,yes
fig-006029,gen178,90.0,yes
fig-000021,gen179,85.5,yes
fig-000176,soc169,90.0,yes
fig-000176,soc170,90.0,yes
fig-000525,stu016,90.0,yes
fig-014412,idea171,100.0,yes
fig-002164,tlm037a,90.0,yes
fig-000007,shg032,85.5,yes
fig-000010,shg033,85.5,yes
fig-000007,shg034,85.5,yes
fig-008777,cas580,90.0,yes
fig-000004,cas581,85.5,yes
fig-000007,shg035,85.5,yes
fig-000007,cty1690,85.5,yes
fig-000004,hol331,85.5,yes
fig-000004,hol332,85.5,yes
fig-000007,drm034,85.5,yes
fig-000010,90398pb049,85.5,yes
fig-000166,90398pb050,85.5,yes
fig-000001,twn484,85.5,yes
fig-000001,twn485,85.5,yes
fig-000004,twn486,85.5,yes
fig-000007,twn487,85.5,yes
fig-000004,twn488,85.5,yes
fig-000004,twn489,85.5,yes
fig-000003,twn490,85.5,yes
fig-000004,twn492,85.5,yes
fig-000004,twn491,85.5,yes
fig-000005,sh0915,85.5,yes
fig-000007,sh0923,85.5,yes
fig-000004,sh0925,85.5,yes
fig-000007,sh0916,85.5,yes
fig-000932,sh0933,90.0,yes
fig-014440,sh0920,100.0,yes
fig-014434,sh0921,95.0,yes
fig-014442,sh0930,100.0,yes
fig-000061,sw1319,85.5,yes
fig-000007,sw1320,85.5,yes
fig-000007,sw1321,85.5,yes
fig-009479,sw1323,90.0,yes
fig-010994,sw1324,100.0,yes
fig-000005,sh0929,85.5,yes
fig-014427,sh0931,100.0,yes
fig-015925,sh0924,90.0,yes
fig-000005,sh0927,85.5,yes
fig-000007,sh0926,85.5,yes
fig-005075,sh0917,90.0,yes
fig-005075,sh0918,90.0,yes
fig-005075,sh0919,90.0,yes
fig-011608,sh0928,90.0,yes
fig-000004,sh0922,85.5,yes
fig-000010,sh0932,85.5,yes
fig-014469,min157,100.0,yes
fig-000010,min158,85.5,yes
fig-014468,min159,100.0,yes
fig-008262,mk132,90.0,yes
fig-010996,sw1322,90.0,yes
fig-000003,hol333,85.5,yes
fig-000004,hol334,85.5,yes
fig-000003,hol335,85.5,yes
fig-014655,col424,90.0,yes
fig-014654,col425,90.0,yes
fig-014653,col426,90.0,yes
fig-000211,col427,85.5,yes
fig-000211,col428,85.5,yes
fig-014650,col429,90.0,yes
fig-000917,col430,90.0,yes
fig-014648,col431,90.0,yes
fig-000048,col432,85.5,yes
fig-000211,col433,85.5,yes
fig-014645,col434,90.0,yes
fig-014644,col435,90.0,yes
fig-000007,njo0862,85.5,yes
fig-000006,njo0853,85.5,yes
fig-014466,son012,90.0,yes
fig-014491,njo0849,94.1,yes
fig-000004,pln198,85.5,yes
fig-014467,son013,100.0,yes
fig-014578,njo0856,90.0,yes
fig-014583,njo0861,90.0,yes
fig-013787,njo0855,90.0,yes
fig-014577,njo0857,90.0,yes
fig-000007,son016,85.5,yes
fig-014158,drm035,90.0,yes
fig-000002,mk133,85.5,yes
fig-010270,mk134,90.0,yes
fig-011565,mk135,90.0,yes
fig-008253,mk136,90.0,yes
fig-001648,mk137s,65.5,no
fig-008262,mk138,90.0,yes
fig-014546,mk139,90.0,yes
fig-000001,mk140,85.5,yes
fig-000003,mk141,85.5,yes
fig-014548,mk142,100.0,yes
fig-014549,mk143,93.6,yes
fig-014550,mk144,94.1,yes
fig-000003,mk145,85.5,yes
fig-000007,mk146,85.5,yes
fig-008246,mk147,90.0,yes
fig-000007,mk148,85.5,yes
fig-000005,jw119,85.5,yes
fig-000003,jw120,85.5,yes
fig-000007,frnd669,85.5,yes
fig-000007,frnd670,85.5,yes
fig-000003,frnd671,85.5,yes
fig-007226,frnd672,90.0,yes
fig-007207,frnd673,90.0,yes
fig-003344,frnd674,90.0,yes
fig-014493,mar0177,100.0,yes
fig-014495,mar0178,100.0,yes
fig-000004,dupfig044,85.5,yes
fig-012407,mar0182,90.0,yes
fig-014677,mar0183,100.0,yes
fig-012198,mar0179,90.0,yes
fig-008997,hol336,86.5,yes
fig-000004,hol337,85.5,yes
fig-000004,cty1691,85.5,yes
fig-000003,hol338,85.5,yes
fig-014499,hol339,86.1,yes
fig-000003,hol340,85.5,yes
fig-014501,hol341,86.5,yes
fig-000004,hol342,85.5,yes
fig-000003,hol343,85.5,yes
fig-000004,hol344,85.5,yes
fig-000003,hol345,85.5,yes
fig-000004,hol346,85.5,yes
fig-000004,hol347,85.5,yes
fig-000022,hol348,85.5,yes
fig-013788,njo0859,90.0,yes
fig-000053,njo0852,85.5,yes
fig-013769,njo0858,90.0,yes
fig-000005,njo0860,85.5,yes
fig-000005,sp139,85.5,yes
fig-014705,son014,100.0,yes
fig-000038,njo0850,85.5,yes
fig-000004,min160,85.5,yes
fig-014577,njo0851,90.0,yes
fig-014566,njo0854,100.0,yes
fig-004922,sh0934,100.0,yes
fig-002247,idea172,90.0,yes
fig-000962,idea173,90.0,yes
fig-000066,idea174,90.0,yes
fig-000253,idea175,85.5,yes
fig-000010,idea177,85.5,yes
fig-000012,idea178,85.5,yes
fig-000129,idea179,90.0,yes
fig-000072,idea176,85.5,yes
fig-013781,njo0863,90.0,yes
fig-000005,njo0865,85.5,yes
fig-000004,hol349,85.5,yes
fig-014487,hol350,88.4,yes
fig-000004,hol351,85.5,yes
fig-000003,hol352,85.5,yes
fig-012213,mar0181,90.0,yes
fig-000004,hol353,85.5,yes
fig-000003,hol354,85.5,yes
fig-000005,njo0866,85.5,yes
fig-013769,njo0864,90.0,yes
fig-014558,min161,100.0,yes
fig-000004,dis150,85.5,yes
fig-000004,dis151,85.5,yes
fig-000004,dis152,85.5,yes
fig-011923,mar0180,90.0,yes
fig-000029,sh0935,85.5,yes
fig-000004,frnd675,85.5,yes
fig-000005,njo0867,85.5,yes
fig-000003,cty1692,85.5,yes
fig-000003,twn493,85.5,yes
fig-000002,twn494,85.5,yes
fig-014621,dp187,91.0,yes
fig-014620,dp188,100.0,yes
fig-000061,dp186,85.5,yes
fig-008248,mk152,90.0,yes
fig-009490,mk154,72.0,no
fig-001059,mk155,72.0,no
fig-011807,mk156,72.0,no
fig-014523,drm036,100.0,yes
fig-014152,drm037,90.0,yes
fig-000003,cty1693,85.5,yes
fig-000005,frnd676,85.5,yes
fig-000007,frnd677,85.5,yes
fig-000007,frnd678,85.5,yes
fig-000004,frnd679,85.5,yes
fig-014522,frnd680,90.0,yes
fig-000007,frnd681,85.5,yes
fig-014521,frnd682,90.0,yes
fig-000003,frnd683,85.5,yes
fig-000003,frnd684,85.5,yes
fig-000003,cty1694,85.5,yes
fig-000003,cty1695,85.5,yes
fig-014556,min162,100.0,yes
fig-000003,cty1696,85.5,yes
fig-000003,cty1697,85.5,yes
fig-000003,cty1698,85.5,yes
fig-014526,drm038,100.0,yes
fig-014525,drm040,100.0,yes
fig-000010,drm039,85.5,yes
fig-000012,twn495,85.5,yes
fig-000004,twn496,85.5,yes
fig-000007,cty1699,85.5,yes
fig-000004,cty1700,85.5,yes
fig-000007,cty1701,85.5,yes
fig-000004,cty1702,85.5,yes
fig-000004,cty1703,85.5,yes
fig-000004,cty1704,85.5,yes
fig-000004,cty1705,85.5,yes
fig-000004,sh0936,85.5,yes
fig-000010,sh0937,85.5,yes
fig-000499,sh0938,90.0,yes
fig-000007,mk153,85.5,yes
fig-000004,cty1710,85.5,yes
fig-009001,frnd685,90.0,yes
fig-000007,frnd686,85.5,yes
fig-000053,frnd687,85.5,yes
fig-000003,frnd688,85.5,yes
fig-000005,frnd689,85.5,yes
fig-000004,frnd690,85.5,yes
fig-008248,mk151,90.0,yes
fig-000004,cty1711,85.5,yes
fig-000004,cty1712,85.5,yes
fig-000010,njo0868,85.5,yes
fig-000004,frnd691,85.5,yes
fig-004583,sh0939,90.0,yes
fig-014571,sh0940,93.6,yes
fig-000615,sh0941,90.0,yes
fig-001264,sh0942,100.0,yes
fig-000004,cty1713,85.5,yes
fig-000004,cty1714,85.5,yes
fig-000003,cty1715,85.5,yes
fig-000004,cty1716,85.5,yes
fig-000003,cty1717,85.5,yes
fig-001953,sh0943,90.0,yes
fig-004890,sh0944,90.0,yes
fig-000003,cty1718,85.5,yes
fig-000004,cty1719,85.5,yes
fig-000004,cty1720,85.5,yes
fig-000004,cty1721,85.5,yes
fig-000003,47205pb111,85.5,yes
fig-000004,47205pb112,85.5,yes
fig-014719,dun001,100.0,yes
fig-014720,dun002,100.0,yes
fig-014721,dun003,96.0,yes
fig-014722,dun004,100.0,yes
fig-014723,dun005,100.0,yes
fig-014724,dun006,100.0,yes
fig-014725,dun007,100.0,yes
fig-014726,dun008,95.8,yes
fig-000033,47394pb353,85.5,yes
fig-000033,47394pb354,85.5,yes
fig-001014,frnd692,90.0,yes
fig-001014,frnd694,90.0,yes
fig-005765,frnd693,90.0,yes
fig-000007,frnd695,85.5,yes
fig-014667,frnd696,90.0,yes
fig-014668,frnd697,90.0,yes
fig-000005,frnd698,85.5,yes
fig-000061,frnd699,85.5,yes
fig-014673,frnd700,90.0,yes
fig-000003,frnd701,85.5,yes
fig-010357,frnd702,90.0,yes
fig-000004,frnd703,85.5,yes
fig-000004,frnd706,85.5,yes
fig-000007,frnd704,85.5,yes
fig-000005,frnd705,85.5,yes
fig-014557,min163,100.0,yes
fig-000004,frnd707,85.5,yes
fig-000007,frnd708,85.5,yes
fig-010365,frnd709,90.0,yes
fig-000007,frnd710,85.5,yes
fig-000007,frnd711,85.5,yes
fig-000003,frnd712,85.5,yes
fig-001044,frnd713,90.0,yes
fig-000007,frnd714,85.5,yes
fig-013470,frnd715,90.0,yes
fig-000003,frnd716,85.5,yes
fig-000007,frnd717,85.5,yes
fig-000004,sh0945,85.5,yes
fig-000003,cty1722,85.5,yes
fig-000007,frnd718,85.5,yes
fig-000007,frnd719,85.5,yes
fig-014530,drm041,90.0,yes
fig-000003,frnd720,85.5,yes
fig-000005,frnd721,85.5,yes
fig-000003,frnd722,85.5,yes
fig-000003,frnd723,85.5,yes
fig-000003,frnd724,85.5,yes
fig-000003,sp138,85.5,yes
fig-000003,sp137,85.5,yes
fig-016013,sp136,90.0,yes
fig-014799,sw1325,100.0,yes
fig-000305,sw1329,85.5,yes
fig-000005,sw1328,85.5,yes
fig-000005,cty1723,85.5,yes
fig-000004,cty1724,85.5,yes
fig-000004,cty1725,85.5,yes
fig-000003,cty1726,85.5,yes
fig-000003,cty1729,85.5,yes
fig-014795,njo0879,100.0,yes
fig-000003,cty1728,85.5,yes
fig-000018,cty1727,90.0,yes
fig-000003,cty1730,85.5,yes
fig-000004,cty1731,85.5,yes
fig-000003,cty1735,85.5,yes
fig-000007,sh0946,85.5,yes
fig-014163,drm042,90.0,yes
fig-000005,sh0947,85.5,yes
fig-010049,son015,90.0,yes
fig-000004,dis153,85.5,yes
fig-000005,frnd725,85.5,yes
fig-000007,njo0869,85.5,yes
fig-014595,sh0948,100.0,yes
fig-000004,cty1732,85.5,yes
fig-000004,cty1733,85.5,yes
fig-001145,cty1734,90.6,yes
fig-000007,frnd726,85.5,yes
fig-010993,frnd727,90.0,yes
fig-000007,frnd728,85.5,yes
fig-000003,frnd729,85.5,yes
fig-000005,frnd730,85.5,yes
fig-008262,mk149,90.0,yes
fig-008248,mk150,90.0,yes
fig-000007,dp189,85.5,yes
fig-000004,cty1737,85.5,yes
fig-000004,cty1738,85.5,yes
fig-000004,cty1736,85.5,yes
fig-000007,njo0870,85.5,yes
fig-013772,njo0872,90.0,yes
fig-014781,njo0871,93.0,yes
fig-000007,njo0873,85.5,yes
fig-014560,min164,100.0,yes
fig-014562,min166,100.0,yes
fig-002229,min165,85.5,yes
fig-014837,min168,100.0,yes
fig-000004,cty1739,85.5,yes
fig-000006,njo0876,85.5,yes
fig-011948,njo0874,90.0,yes
fig-000007,njo0875,85.5,yes
fig-000053,njo0877,85.5,yes
fig-000003,cty1740,85.5,yes
fig-000003,frnd731,85.5,yes
fig-000003,cty1741,85.5,yes
fig-000004,cty1742,85.5,yes
fig-000004,cty1743,85.5,yes
fig-000003,cty1744,85.5,yes
fig-000003,frnd732,85.5,yes
fig-000004,frnd733,85.5,yes
fig-014728,njo0878,100.0,yes
fig-000004,cas582,85.5,yes
fig-000004,cas583,85.5,yes
fig-000004,cas584,85.5,yes
fig-000004,cas585,85.5,yes
fig-014807,cas586,89.2,yes
fig-000004,cas587,85.5,yes
fig-000004,cas588,85.5,yes
fig-016553,cas589,90.0,yes
fig-000003,par016a,85.5,yes
fig-000019,sp140,85.5,yes
fig-000020,sp141,85.5,yes
fig-016076,hp466,90.0,yes
fig-014745,ani001,100.0,yes
fig-014746,ani002,100.0,yes
fig-014610,dp190,90.0,yes
fig-000003,cty1745,85.5,yes
fig-000018,cty1757,90.0,yes
fig-000486,sc110,85.5,yes
fig-000012,sc111,85.5,yes
fig-014744,ani003,90.0,yes
fig-014743,ani004,100.0,yes
fig-014741,ani005,100.0,yes
fig-014742,ani006,100.0,yes
fig-000004,frnd734,85.5,yes
fig-007230,frnd735,90.0,yes
fig-000004,hp468,85.5,yes
fig-000004,47205pb113,85.5,yes
fig-000004,47394pb355,85.5,yes
fig-000004,hp479,85.5,yes
fig-000004,hp473,85.5,yes
fig-016076,hp470,90.0,yes
fig-000010,hp472,85.5,yes
fig-000010,hp471,85.5,yes
fig-000010,hp474,85.5,yes
fig-016076,hp475,90.0,yes
fig-000005,hp476,85.5,yes
fig-000005,hp477,85.5,yes
fig-006120,hp478,90.0,yes
fig-014762,hp467,92.9,yes
fig-000005,hp469,85.5,yes
fig-016076,hp481,90.0,yes
fig-014769,hp482,93.9,yes
fig-000003,dp191,85.5,yes
fig-014609,dp192,90.0,yes
fig-000004,cty1746,85.5,yes
fig-000004,cty1747,85.5,yes
fig-000004,cty1748,85.5,yes
fig-000004,cty1749,85.5,yes
fig-000003,cty1750,85.5,yes
fig-000004,cty1751,85.5,yes
fig-000004,cty1752,85.5,yes
fig-014163,drm043,90.0,yes
fig-000003,cty1706,85.5,yes
fig-000003,cty1707,85.5,yes
fig-000003,cty1708,85.5,yes
fig-000003,cty1709,85.5,yes
fig-000003,cty1754,85.5,yes
fig-000004,cty1755,85.5,yes
fig-000003,cty1753,85.5,yes
fig-008262,mk157,90.0,yes
fig-000004,cty1756,85.5,yes
fig-014747,ani007,100.0,yes
fig-014772,twn497,100.0,yes
fig-000004,twn500,85.5,yes
fig-000004,twn499,85.5,yes
fig-000003,twn498,85.5,yes
fig-000005,sw1327,85.5,yes
fig-000004,sw1326,85.5,yes
fig-014738,dis154,100.0,yes
fig-001953,sh0950,90.0,yes
fig-000005,sh0951,85.5,yes
fig-000010,ani008,85.5,yes
fig-014740,ani009,100.0,yes
fig-000010,sh0952,85.5,yes
fig-014828,sh0953,100.0,yes
fig-014748,dis155,100.0,yes
fig-014749,dis156,100.0,yes
fig-014754,dis157,100.0,yes
fig-014751,dis158,100.0,yes
fig-014750,dis159,100.0,yes
fig-014752,dis160,100.0,yes
fig-014753,dis161,100.0,yes
fig-000003,edu011,85.5,yes
fig-016517,edu012,95.0,yes
fig-000004,edu013,85.5,yes
fig-000004,edu014,85.5,yes
fig-000003,edu015,85.5,yes
fig-000004,edu016,85.5,yes
fig-005568,edu017,90.0,yes
fig-000003,edu018,85.5,yes
fig-000004,edu019,85.5,yes
fig-013776,njo0886,90.0,yes
fig-000005,njo0884,85.5,yes
fig-000005,njo0885,85.5,yes
fig-000006,njo0880,85.5,yes
fig-000061,njo0881,85.5,yes
fig-013769,njo0882,90.0,yes
fig-000053,njo0883,85.5,yes
fig-014530,drm044,90.0,yes
fig-000040,hp483,85.5,yes
fig-000003,cty1758,85.5,yes
fig-000003,cty1759,85.5,yes
fig-000004,cty1760,85.5,yes
fig-000003,sh0954,85.5,yes
fig-000004,sh0955,85.5,yes
fig-000007,sw1340,85.5,yes
fig-000037,sw1330,85.5,yes
fig-014992,sw1336,100.0,yes
fig-000003,sh0949,85.5,yes
fig-014833,njo0887,95.0,yes
fig-000007,njo0888,85.5,yes
fig-016099,sc112,85.8,yes
fig-000012,sc113,85.5,yes
fig-000010,sc114,85.5,yes
fig-009614,cty1761,86.2,yes
fig-014991,sw1335,100.0,yes
fig-000010,sw1333,85.5,yes
fig-016016,sw1334,90.0,yes
fig-000005,sw1332,85.5,yes
fig-000003,sw1337,85.5,yes
fig-000007,sh0956,85.5,yes
fig-000004,cas355a,85.5,yes
